"","idx","type","spl"
"86265",9397,"train",4
"86266",9398,"train",4
"86267",9399,"train",4
"86268",9401,"train",4
"86269",9402,"train",4
"86270",9403,"train",4
"86271",9406,"train",4
"86272",9407,"train",4
"86273",9409,"train",4
"86274",9411,"train",4
"86275",9413,"train",4
"86276",9414,"train",4
"86277",9416,"train",4
"86278",9417,"train",4
"86279",9418,"train",4
"86280",9419,"train",4
"86281",9420,"train",4
"86282",9422,"train",4
"86283",9424,"train",4
"86284",9425,"train",4
"86285",9429,"train",4
"86286",9432,"train",4
"86287",9433,"train",4
"86288",9434,"train",4
"86289",9437,"train",4
"86290",9438,"train",4
"86291",9439,"train",4
"86292",9440,"train",4
"86293",9441,"train",4
"86294",9442,"train",4
"86295",9443,"train",4
"86296",9444,"train",4
"86297",9445,"train",4
"86298",9446,"train",4
"86299",9448,"train",4
"86300",9449,"train",4
"86301",9452,"train",4
"86302",9453,"train",4
"86303",9454,"train",4
"86304",9456,"train",4
"86305",9459,"train",4
"86306",9463,"train",4
"86307",9465,"train",4
"86308",9466,"train",4
"86309",9468,"train",4
"86310",9470,"train",4
"86311",9472,"train",4
"86312",9473,"train",4
"86313",9474,"train",4
"86314",9479,"train",4
"86315",9480,"train",4
"86316",9481,"train",4
"86317",9482,"train",4
"86318",9483,"train",4
"86319",9484,"train",4
"86320",9485,"train",4
"86321",9486,"train",4
"86322",9488,"train",4
"86323",9489,"train",4
"86324",9490,"train",4
"86325",9491,"train",4
"86326",9494,"train",4
"86327",9496,"train",4
"86328",9497,"train",4
"86329",9502,"train",4
"86330",9503,"train",4
"86331",9505,"train",4
"86332",9506,"train",4
"86333",9508,"train",4
"86334",9509,"train",4
"86335",9510,"train",4
"86336",9517,"train",4
"86337",9518,"train",4
"86338",9519,"train",4
"86339",9520,"train",4
"86340",9521,"train",4
"86341",9522,"train",4
"86342",9527,"train",4
"86343",9528,"train",4
"86344",9529,"train",4
"86345",9530,"train",4
"86346",9532,"train",4
"86347",9533,"train",4
"86348",9535,"train",4
"86349",9536,"train",4
"86350",9538,"train",4
"86351",9539,"train",4
"86352",9540,"train",4
"86353",9541,"train",4
"86354",9544,"train",4
"86355",9545,"train",4
"86356",9546,"train",4
"86357",9548,"train",4
"86358",9549,"train",4
"86359",9551,"train",4
"86360",9552,"train",4
"86361",9554,"train",4
"86362",9555,"train",4
"86363",9556,"train",4
"86364",9559,"train",4
"86365",9561,"train",4
"86366",9562,"train",4
"86367",9563,"train",4
"86368",9567,"train",4
"86369",9569,"train",4
"86370",9572,"train",4
"86371",9573,"train",4
"86372",9576,"train",4
"86373",9578,"train",4
"86374",9580,"train",4
"86375",9581,"train",4
"86376",9582,"train",4
"86377",9585,"train",4
"86378",9587,"train",4
"86379",9590,"train",4
"86380",9591,"train",4
"86381",9592,"train",4
"86382",9594,"train",4
"86383",9595,"train",4
"86384",9598,"train",4
"86385",9599,"train",4
"86386",9600,"train",4
"86387",9603,"train",4
"86388",9604,"train",4
"86389",9607,"train",4
"86390",9609,"train",4
"86391",9610,"train",4
"86392",9611,"train",4
"86393",9612,"train",4
"86394",9613,"train",4
"86395",9615,"train",4
"86396",9616,"train",4
"86397",9617,"train",4
"86398",9618,"train",4
"86399",9619,"train",4
"86400",9620,"train",4
"86401",9621,"train",4
"86402",9622,"train",4
"86403",9624,"train",4
"86404",9626,"train",4
"86405",9627,"train",4
"86406",9628,"train",4
"86407",9629,"train",4
"86408",9632,"train",4
"86409",9633,"train",4
"86410",9636,"train",4
"86411",9638,"train",4
"86412",9639,"train",4
"86413",9641,"train",4
"86414",9644,"train",4
"86415",9645,"train",4
"86416",9646,"train",4
"86417",9648,"train",4
"86418",9651,"train",4
"86419",9652,"train",4
"86420",9657,"train",4
"86421",9659,"train",4
"86422",9662,"train",4
"86423",9663,"train",4
"86424",9664,"train",4
"86425",9665,"train",4
"86426",9666,"train",4
"86427",9668,"train",4
"86428",9670,"train",4
"86429",9671,"train",4
"86430",9674,"train",4
"86431",9675,"train",4
"86432",9679,"train",4
"86433",9682,"train",4
"86434",9683,"train",4
"86435",9685,"train",4
"86436",9686,"train",4
"86437",9688,"train",4
"86438",9689,"train",4
"86439",9690,"train",4
"86440",9693,"train",4
"86441",9695,"train",4
"86442",9696,"train",4
"86443",9697,"train",4
"86444",9698,"train",4
"86445",9699,"train",4
"86446",9700,"train",4
"86447",9702,"train",4
"86448",9703,"train",4
"86449",9704,"train",4
"86450",9705,"train",4
"86451",9706,"train",4
"86452",9708,"train",4
"86453",9710,"train",4
"86454",9711,"train",4
"86455",9713,"train",4
"86456",9714,"train",4
"86457",9716,"train",4
"86458",9717,"train",4
"86459",9720,"train",4
"86460",9722,"train",4
"86461",9724,"train",4
"86462",9725,"train",4
"86463",9726,"train",4
"86464",9727,"train",4
"86465",9729,"train",4
"86466",9730,"train",4
"86467",9731,"train",4
"86468",9732,"train",4
"86469",9733,"train",4
"86470",9734,"train",4
"86471",9735,"train",4
"86472",9736,"train",4
"86473",9737,"train",4
"86474",9738,"train",4
"86475",9740,"train",4
"86476",9741,"train",4
"86477",9744,"train",4
"86478",9747,"train",4
"86479",9748,"train",4
"86480",9751,"train",4
"86481",9752,"train",4
"86482",9753,"train",4
"86483",9754,"train",4
"86484",9756,"train",4
"86485",9757,"train",4
"86486",9759,"train",4
"86487",9760,"train",4
"86488",9761,"train",4
"86489",9763,"train",4
"86490",9764,"train",4
"86491",9765,"train",4
"86492",9766,"train",4
"86493",9768,"train",4
"86494",9769,"train",4
"86495",9770,"train",4
"86496",9771,"train",4
"86497",9772,"train",4
"86498",9774,"train",4
"86499",9775,"train",4
"86500",9778,"train",4
"86501",9779,"train",4
"86502",9780,"train",4
"86503",9782,"train",4
"86504",9787,"train",4
"86505",9788,"train",4
"86506",9789,"train",4
"86507",9791,"train",4
"86508",9792,"train",4
"86509",9794,"train",4
"86510",9796,"train",4
"86511",9797,"train",4
"86512",9798,"train",4
"86513",9799,"train",4
"86514",9800,"train",4
"86515",9801,"train",4
"86516",9804,"train",4
"86517",9805,"train",4
"86518",9806,"train",4
"86519",9807,"train",4
"86520",9808,"train",4
"86521",9809,"train",4
"86522",9810,"train",4
"86523",9812,"train",4
"86524",9813,"train",4
"86525",9819,"train",4
"86526",9820,"train",4
"86527",9821,"train",4
"86528",9823,"train",4
"86529",9825,"train",4
"86530",9826,"train",4
"86531",9827,"train",4
"86532",9828,"train",4
"86533",9829,"train",4
"86534",9830,"train",4
"86535",9833,"train",4
"86536",9835,"train",4
"86537",9838,"train",4
"86538",9839,"train",4
"86539",9840,"train",4
"86540",9841,"train",4
"86541",9845,"train",4
"86542",9846,"train",4
"86543",9848,"train",4
"86544",9850,"train",4
"86545",9852,"train",4
"86546",9854,"train",4
"86547",9855,"train",4
"86548",9856,"train",4
"86549",9857,"train",4
"86550",9859,"train",4
"86551",9862,"train",4
"86552",9863,"train",4
"86553",9864,"train",4
"86554",9865,"train",4
"86555",9868,"train",4
"86556",9870,"train",4
"86557",9871,"train",4
"86558",9875,"train",4
"86559",9877,"train",4
"86560",9878,"train",4
"86561",9879,"train",4
"86562",9881,"train",4
"86563",9882,"train",4
"86564",9884,"train",4
"86565",9885,"train",4
"86566",9886,"train",4
"86567",9888,"train",4
"86568",9889,"train",4
"86569",9891,"train",4
"86570",9894,"train",4
"86571",9899,"train",4
"86572",9900,"train",4
"86573",9901,"train",4
"86574",9902,"train",4
"86575",9903,"train",4
"86576",9906,"train",4
"86577",9907,"train",4
"86578",9911,"train",4
"86579",9912,"train",4
"86580",9913,"train",4
"86581",9914,"train",4
"86582",9916,"train",4
"86583",9917,"train",4
"86584",9918,"train",4
"86585",9922,"train",4
"86586",9923,"train",4
"86587",9925,"train",4
"86588",9926,"train",4
"86589",9929,"train",4
"86590",9930,"train",4
"86591",9932,"train",4
"86592",9935,"train",4
"86593",9936,"train",4
"86594",9937,"train",4
"86595",9938,"train",4
"86596",9939,"train",4
"86597",9940,"train",4
"86598",9942,"train",4
"86599",9948,"train",4
"86600",9949,"train",4
"86601",9950,"train",4
"86602",9952,"train",4
"86603",9953,"train",4
"86604",9955,"train",4
"86605",9956,"train",4
"86606",9957,"train",4
"86607",9959,"train",4
"86608",9961,"train",4
"86609",9962,"train",4
"86610",9963,"train",4
"86611",9965,"train",4
"86612",9967,"train",4
"86613",9968,"train",4
"86614",9970,"train",4
"86615",9971,"train",4
"86616",9972,"train",4
"86617",9973,"train",4
"86618",9974,"train",4
"86619",9975,"train",4
"86620",9979,"train",4
"86621",9983,"train",4
"86622",9984,"train",4
"86623",9985,"train",4
"86624",9986,"train",4
"86625",9987,"train",4
"86626",9988,"train",4
"86627",9998,"train",4
"86628",9999,"train",4
"86629",10001,"train",4
"86630",10002,"train",4
"86631",10003,"train",4
"86632",10004,"train",4
"86633",10007,"train",4
"86634",10008,"train",4
"86635",10010,"train",4
"86636",10011,"train",4
"86637",10012,"train",4
"86638",10014,"train",4
"86639",10015,"train",4
"86640",10016,"train",4
"86641",10017,"train",4
"86642",10018,"train",4
"86643",10019,"train",4
"86644",10020,"train",4
"86645",10021,"train",4
"86646",10023,"train",4
"86647",10025,"train",4
"86648",10026,"train",4
"86649",10027,"train",4
"86650",10029,"train",4
"86651",10032,"train",4
"86652",10033,"train",4
"86653",10039,"train",4
"86654",10040,"train",4
"86655",10041,"train",4
"86656",10042,"train",4
"86657",10043,"train",4
"86658",10044,"train",4
"86659",10045,"train",4
"86660",10046,"train",4
"86661",10047,"train",4
"86662",10049,"train",4
"86663",10050,"train",4
"86664",10051,"train",4
"86665",10052,"train",4
"86666",10054,"train",4
"86667",10055,"train",4
"86668",10059,"train",4
"86669",10060,"train",4
"86670",10062,"train",4
"86671",10063,"train",4
"86672",10064,"train",4
"86673",10065,"train",4
"86674",10066,"train",4
"86675",10067,"train",4
"86676",10070,"train",4
"86677",10071,"train",4
"86678",10072,"train",4
"86679",10073,"train",4
"86680",10077,"train",4
"86681",10079,"train",4
"86682",10080,"train",4
"86683",10082,"train",4
"86684",10084,"train",4
"86685",10087,"train",4
"86686",10088,"train",4
"86687",10089,"train",4
"86688",10090,"train",4
"86689",10091,"train",4
"86690",10092,"train",4
"86691",10094,"train",4
"86692",10095,"train",4
"86693",10097,"train",4
"86694",10101,"train",4
"86695",10103,"train",4
"86696",10106,"train",4
"86697",10109,"train",4
"86698",10112,"train",4
"86699",10114,"train",4
"86700",10115,"train",4
"86701",10116,"train",4
"86702",10117,"train",4
"86703",10118,"train",4
"86704",10119,"train",4
"86705",10120,"train",4
"86706",10121,"train",4
"86707",10122,"train",4
"86708",10123,"train",4
"86709",10124,"train",4
"86710",10125,"train",4
"86711",10128,"train",4
"86712",10130,"train",4
"86713",10132,"train",4
"86714",10133,"train",4
"86715",10135,"train",4
"86716",10137,"train",4
"86717",10138,"train",4
"86718",10141,"train",4
"86719",10142,"train",4
"86720",10143,"train",4
"86721",10147,"train",4
"86722",10150,"train",4
"86723",10151,"train",4
"86724",10152,"train",4
"86725",10153,"train",4
"86726",10157,"train",4
"86727",10162,"train",4
"86728",10163,"train",4
"86729",10164,"train",4
"86730",10169,"train",4
"86731",10174,"train",4
"86732",10175,"train",4
"86733",10177,"train",4
"86734",10178,"train",4
"86735",10179,"train",4
"86736",10180,"train",4
"86737",10185,"train",4
"86738",10187,"train",4
"86739",10188,"train",4
"86740",10189,"train",4
"86741",10190,"train",4
"86742",10191,"train",4
"86743",10192,"train",4
"86744",10194,"train",4
"86745",10195,"train",4
"86746",10197,"train",4
"86747",10199,"train",4
"86748",10200,"train",4
"86749",10202,"train",4
"86750",10204,"train",4
"86751",10205,"train",4
"86752",10207,"train",4
"86753",10209,"train",4
"86754",10210,"train",4
"86755",10211,"train",4
"86756",10212,"train",4
"86757",10213,"train",4
"86758",10214,"train",4
"86759",10215,"train",4
"86760",10216,"train",4
"86761",10219,"train",4
"86762",10220,"train",4
"86763",10221,"train",4
"86764",10227,"train",4
"86765",10228,"train",4
"86766",10229,"train",4
"86767",10230,"train",4
"86768",10236,"train",4
"86769",10238,"train",4
"86770",10239,"train",4
"86771",10240,"train",4
"86772",10241,"train",4
"86773",10242,"train",4
"86774",10247,"train",4
"86775",10248,"train",4
"86776",10249,"train",4
"86777",10250,"train",4
"86778",10251,"train",4
"86779",10254,"train",4
"86780",10255,"train",4
"86781",10257,"train",4
"86782",10258,"train",4
"86783",10259,"train",4
"86784",10260,"train",4
"86785",10261,"train",4
"86786",10262,"train",4
"86787",10263,"train",4
"86788",10264,"train",4
"86789",10265,"train",4
"86790",10266,"train",4
"86791",10267,"train",4
"86792",10268,"train",4
"86793",10269,"train",4
"86794",10270,"train",4
"86795",10271,"train",4
"86796",10273,"train",4
"86797",10275,"train",4
"86798",10276,"train",4
"86799",10277,"train",4
"86800",10278,"train",4
"86801",10280,"train",4
"86802",10281,"train",4
"86803",10282,"train",4
"86804",10283,"train",4
"86805",10285,"train",4
"86806",10286,"train",4
"86807",10289,"train",4
"86808",10290,"train",4
"86809",10291,"train",4
"86810",10292,"train",4
"86811",10293,"train",4
"86812",10294,"train",4
"86813",10297,"train",4
"86814",10298,"train",4
"86815",10299,"train",4
"86816",10301,"train",4
"86817",10303,"train",4
"86818",10304,"train",4
"86819",10307,"train",4
"86820",10309,"train",4
"86821",10310,"train",4
"86822",10311,"train",4
"86823",10312,"train",4
"86824",10313,"train",4
"86825",10314,"train",4
"86826",10315,"train",4
"86827",10316,"train",4
"86828",10324,"train",4
"86829",10326,"train",4
"86830",10328,"train",4
"86831",10329,"train",4
"86832",10331,"train",4
"86833",10334,"train",4
"86834",10336,"train",4
"86835",10337,"train",4
"86836",10339,"train",4
"86837",10340,"train",4
"86838",10341,"train",4
"86839",10343,"train",4
"86840",10344,"train",4
"86841",10347,"train",4
"86842",10350,"train",4
"86843",10354,"train",4
"86844",10355,"train",4
"86845",10356,"train",4
"86846",10357,"train",4
"86847",10358,"train",4
"86848",10359,"train",4
"86849",10360,"train",4
"86850",10362,"train",4
"86851",10371,"train",4
"86852",10372,"train",4
"86853",10373,"train",4
"86854",10375,"train",4
"86855",10376,"train",4
"86856",10377,"train",4
"86857",10378,"train",4
"86858",10379,"train",4
"86859",10380,"train",4
"86860",10382,"train",4
"86861",10383,"train",4
"86862",10385,"train",4
"86863",10387,"train",4
"86864",10389,"train",4
"86865",10391,"train",4
"86866",10393,"train",4
"86867",10395,"train",4
"86868",10396,"train",4
"86869",10397,"train",4
"86870",10398,"train",4
"86871",10400,"train",4
"86872",10402,"train",4
"86873",10404,"train",4
"86874",10405,"train",4
"86875",10406,"train",4
"86876",10407,"train",4
"86877",10408,"train",4
"86878",10410,"train",4
"86879",10415,"train",4
"86880",10417,"train",4
"86881",10418,"train",4
"86882",10419,"train",4
"86883",10424,"train",4
"86884",10425,"train",4
"86885",10427,"train",4
"86886",10428,"train",4
"86887",10430,"train",4
"86888",10432,"train",4
"86889",10433,"train",4
"86890",10435,"train",4
"86891",10436,"train",4
"86892",10438,"train",4
"86893",10439,"train",4
"86894",10440,"train",4
"86895",10441,"train",4
"86896",10442,"train",4
"86897",10443,"train",4
"86898",10447,"train",4
"86899",10448,"train",4
"86900",10449,"train",4
"86901",10450,"train",4
"86902",10451,"train",4
"86903",10452,"train",4
"86904",10454,"train",4
"86905",10458,"train",4
"86906",10460,"train",4
"86907",10471,"train",4
"86908",10473,"train",4
"86909",10474,"train",4
"86910",10475,"train",4
"86911",10476,"train",4
"86912",10477,"train",4
"86913",10478,"train",4
"86914",10479,"train",4
"86915",10483,"train",4
"86916",10484,"train",4
"86917",10487,"train",4
"86918",10489,"train",4
"86919",10490,"train",4
"86920",10493,"train",4
"86921",10494,"train",4
"86922",10495,"train",4
"86923",10496,"train",4
"86924",10497,"train",4
"86925",10499,"train",4
"86926",10502,"train",4
"86927",10503,"train",4
"86928",10504,"train",4
"86929",10505,"train",4
"86930",10506,"train",4
"86931",10507,"train",4
"86932",10509,"train",4
"86933",10510,"train",4
"86934",10511,"train",4
"86935",10514,"train",4
"86936",10515,"train",4
"86937",10516,"train",4
"86938",10517,"train",4
"86939",10518,"train",4
"86940",10519,"train",4
"86941",10522,"train",4
"86942",10524,"train",4
"86943",10525,"train",4
"86944",10526,"train",4
"86945",10527,"train",4
"86946",10531,"train",4
"86947",10532,"train",4
"86948",10533,"train",4
"86949",10534,"train",4
"86950",10535,"train",4
"86951",10537,"train",4
"86952",10538,"train",4
"86953",10539,"train",4
"86954",10540,"train",4
"86955",10542,"train",4
"86956",10544,"train",4
"86957",10545,"train",4
"86958",10547,"train",4
"86959",10548,"train",4
"86960",10549,"train",4
"86961",10551,"train",4
"86962",10552,"train",4
"86963",10553,"train",4
"86964",10554,"train",4
"86965",10555,"train",4
"86966",10556,"train",4
"86967",10559,"train",4
"86968",10560,"train",4
"86969",10561,"train",4
"86970",10563,"train",4
"86971",10567,"train",4
"86972",10569,"train",4
"86973",10571,"train",4
"86974",10574,"train",4
"86975",10576,"train",4
"86976",10577,"train",4
"86977",10578,"train",4
"86978",10581,"train",4
"86979",10582,"train",4
"86980",10583,"train",4
"86981",10585,"train",4
"86982",10588,"train",4
"86983",10589,"train",4
"86984",10594,"train",4
"86985",10595,"train",4
"86986",10597,"train",4
"86987",10601,"train",4
"86988",10602,"train",4
"86989",10605,"train",4
"86990",10606,"train",4
"86991",10607,"train",4
"86992",10609,"train",4
"86993",10611,"train",4
"86994",10612,"train",4
"86995",10613,"train",4
"86996",10615,"train",4
"86997",10619,"train",4
"86998",10621,"train",4
"86999",10623,"train",4
"87000",10624,"train",4
"87001",10628,"train",4
"87002",10629,"train",4
"87003",10630,"train",4
"87004",10631,"train",4
"87005",10632,"train",4
"87006",10635,"train",4
"87007",10636,"train",4
"87008",10638,"train",4
"87009",10643,"train",4
"87010",10644,"train",4
"87011",10647,"train",4
"87012",10649,"train",4
"87013",10650,"train",4
"87014",10652,"train",4
"87015",10653,"train",4
"87016",10663,"train",4
"87017",10664,"train",4
"87018",10666,"train",4
"87019",10669,"train",4
"87020",10670,"train",4
"87021",10671,"train",4
"87022",10672,"train",4
"87023",10674,"train",4
"87024",10676,"train",4
"87025",10680,"train",4
"87026",10681,"train",4
"87027",10683,"train",4
"87028",10685,"train",4
"87029",10686,"train",4
"87030",10688,"train",4
"87031",10691,"train",4
"87032",10694,"train",4
"87033",10695,"train",4
"87034",10697,"train",4
"87035",10701,"train",4
"87036",10702,"train",4
"87037",10704,"train",4
"87038",10705,"train",4
